organizationId,Ticker,Year,Quarter,PE,PB,EPS,ROE,GrossProfitGrowthYoY
3231,LCG,2024,4,14.62306527,0.7005253,193.07591004,0.0481013,-0.21075399
3226,LDG,2023,1,-23.26839099,0.5016916,-272.34026592,-0.020947,-1.00019553
3226,LDG,2023,2,-4.84815271,0.27791217,-289.39050735,-0.05527578,-0.99505868
3226,LDG,2023,3,-3.02440459,0.24758547,-252.86539883,-0.078966,-1.89486321
3226,LDG,2023,4,-1.31706358,0.25583767,-642.3935039,-0.12257754,-9.9634482
3226,LDG,2024,1,-1.25331204,0.20757701,-485.92130649,-0.14817753,-6026.97784062
3226,LDG,2024,2,-0.77735655,0.20976276,-1055.72209906,-0.23168216,-500.54087561
3226,LDG,2024,3,-0.71848404,0.20440661,-299.90072412,-0.2547294,-47.66414714
3226,LDG,2024,4,-0.34711096,0.43156183,-4018.0376626,-0.36516593,-4.27690119
2988,LEC,2023,1,-20.35665469,1.00578003,-170.84684889,-0.04824,-0.67027337
2988,LEC,2023,2,-10.41198711,0.66916105,-236.0347359,-0.065935,-0.70401328
2988,LEC,2023,3,-7.14985293,0.5632549,-109.40063322,-0.077196,-0.87004644
2988,LEC,2023,4,-7.13532823,0.51776202,-273.3910818,-0.09588592,0.61439352
2988,LEC,2024,1,-8.30977269,0.57939566,-93.06026835,-0.06817206,-0.5049392
2988,LEC,2024,2,-3.7256704,0.56950406,-1072.86257908,-0.14401267,-0.54250025
2988,LEC,2024,3,-3.6175915,0.57810366,-155.66991644,-0.15258629,1.99919504
2988,LEC,2024,4,-2.89145876,0.40254405,-63.98184261,-0.15328771,1.15765088
3242,LGC,2023,1,39.11800503,2.92258694,140.3497735,0.075668,0.02715313
3242,LGC,2023,2,40.35602757,2.74015308,292.9883055,0.068989,-0.01720858
3242,LGC,2023,3,39.03808732,3.43446245,632.58378458,0.08529301,0.23103009
3242,LGC,2023,4,16.17358716,3.19297905,2517.44499262,0.26423495,0.9376597
3242,LGC,2024,1,14.61265827,3.17845373,649.3252467,0.22352422,1.33614354
3242,LGC,2024,2,12.09738341,3.12551014,1243.05869935,0.27205622,1.01277754
3242,LGC,2024,3,13.23506826,3.19398962,395.58639926,0.25157424,0.61539576
3242,LGC,2024,4,20.23522858,2.73788133,2025.17146026,0.14308085,-0.01951025
3248,LGL,2023,1,28.89295469,0.41944228,10.9431095,0.014484,-0.25411113
3248,LGL,2023,2,4.91465441,0.28682498,604.94863816,0.060296,-3.11381989
3248,LGL,2023,3,5.11359539,0.30431175,32.36163398,0.06080945,-0.53799066
3248,LGL,2023,4,9.98828428,0.23096355,-257.19285672,0.03308678,2.21418624
3248,LGL,2024,1,9.29330856,0.2251947,-70.23447047,0.02377805,-0.67734445
3248,LGL,2024,2,-3.98655717,0.20153521,-334.5148075,-0.0489899,2.2507647
3248,LGL,2024,3,-2.70679585,0.22461269,-342.87942757,-0.07989901,-0.13723938
3248,LGL,2024,4,-2.9680648,0.24339171,-274.9520907,-0.08291275,-0.52212443
3249,LHG,2023,1,6.99495242,0.902551,1014.6725376,0.13544,-0.02813976
3249,LHG,2023,2,8.14179118,1.03230148,486.45224457,0.123217,-0.4116047
3249,LHG,2023,3,10.87282184,0.98737332,639.86237704,0.089974,-0.65673344
3249,LHG,2023,4,9.73537351,1.01458473,1232.416468,0.10640429,0.74894956
3249,LHG,2024,1,14.22523171,1.30713389,628.91796089,0.0961205,-0.30438597
3249,LHG,2024,2,9.43711343,1.1434373,1308.23075457,0.12081234,1.74794493
3249,LHG,2024,3,8.72409837,1.08417536,842.31071839,0.12524652,0.37624749
3249,LHG,2024,4,7.05702672,0.79546053,968.57795574,0.11508318,-0.43942035
3147,LIX,2023,1,6.98305534,1.76617509,1367.80585525,0.26331,0.00057761
3147,LIX,2023,2,8.05254148,1.95653802,1472.33379981,0.233429,-0.00317453
3147,LIX,2023,3,8.74846841,1.98536484,1611.13017466,0.229747,-0.01230659
3147,LIX,2023,4,11.30344936,2.43458439,1414.19635682,0.21964027,-0.16154961
3147,LIX,2024,1,13.67631112,2.903041,1359.18215506,0.22292072,0.0387406
3147,LIX,2024,2,11.72285247,2.56852056,1416.12730747,0.21636387,-0.03422412
3147,LIX,2024,3,11.15113446,2.27806136,765.94257392,0.20937347,-0.03220968
3147,LIX,2024,4,9.32541281,2.00562693,956.18459838,0.2215291,0.06754798
3151,LM8,2023,1,9.91699406,0.46903005,212.86881119,0.047993,0.3036868
3151,LM8,2023,2,10.50738889,0.41626746,38.51769503,0.039753,-0.15928775
3151,LM8,2023,3,11.5107847,0.4490925,463.59728234,0.038426,0.1248929
3151,LM8,2023,4,10.71301701,0.42561047,545.16542886,0.03969776,-0.04784343
3151,LM8,2024,1,12.10062418,0.51505474,316.2856173,0.04306941,-0.19414723
3151,LM8,2024,2,7.78931393,0.43301699,472.2858299,0.05649336,-0.0379694
3151,LM8,2024,3,8.21932924,0.45355008,418.23090312,0.05481949,-0.12073955
3151,LM8,2024,4,7.30451675,0.39488087,538.6929977,0.05454045,-0.07327203
3167,LPB,2023,1,,,,,
3167,LPB,2023,2,,,,,
3167,LPB,2023,3,,,,,
3167,LPB,2023,4,,,,,
3167,LPB,2024,1,,,,,
3167,LPB,2024,2,,,,,
3167,LPB,2024,3,,,,,
3167,LPB,2024,4,,,,,
3162,LSS,2023,1,22.34135175,0.55028617,94.85502791,0.024663,-0.30198363
3162,LSS,2023,2,,,,,-0.18848425
3162,LSS,2023,2,39.53005189,0.50831815,84.07161666,0.01303406,0.00371228
3162,LSS,2023,3,22.57618594,0.53609297,233.43059994,0.01876525,0.41346281
3162,LSS,2023,4,9.92664393,0.4700158,537.88395258,0.04836953,1.65749186
3162,LSS,2024,1,9.79687353,0.60418578,428.21080478,0.06270901,0.95541694
3162,LSS,2024,2,7.72665292,0.53116396,283.17260507,0.0699109,0.75349684
3162,LSS,2024,4,8.22483187,0.47778811,208.12030577,0.05838702,-0.36223631
3121,MBB,2023,1,,,,,
3121,MBB,2023,2,,,,,
3121,MBB,2023,3,,,,,
3121,MBB,2023,4,,,,,
3121,MBB,2024,1,,,,,
3121,MBB,2024,2,,,,,
3121,MBB,2024,3,,,,,
3121,MBB,2024,4,,,,,
3138,MCM,2023,1,12.41035166,1.95380259,922.62874488,0.162253,0.11228464
3138,MCM,2023,2,11.37142931,1.82614812,841.58099487,0.16162,-0.09873217
3138,MCM,2023,3,11.23385798,1.72128618,863.4850779,0.158154,-0.05230757
3138,MCM,2023,4,11.31384102,1.82021314,776.10057943,0.16503126,0.03335998
3138,MCM,2024,1,13.11631203,1.78525376,454.10965947,0.13835522,-0.25629352
3138,MCM,2024,2,14.16066569,1.75493126,512.11438307,0.12232806,0.00086257
3138,MCM,2024,3,15.40178357,1.53450051,387.29886301,0.10007168,-0.21132153
3138,MCM,2024,4,13.95502557,1.3313473,645.75684245,0.09494817,-0.16883722
3141,MCP,2023,1,46.71650217,1.96605603,98.6117943,0.042788,-0.16333739
3141,MCP,2023,2,34.69274223,2.07880116,435.63344035,0.06146,0.21650267
3141,MCP,2023,3,28.79576212,2.44251532,542.29331837,0.08810595,0.83115359
3141,MCP,2023,4,25.45883965,1.78805678,129.30851357,0.07261844,-0.15283787
3141,MCP,2024,1,18.13495836,1.65887031,440.33340201,0.09424376,0.56286795
3141,MCP,2024,2,18.21738885,1.62346697,423.14852086,0.09157236,-0.09825608
3141,MCP,2024,3,28.99383999,2.10875978,280.32268537,0.07471137,-0.31119199
3141,MCP,2024,4,17.81398524,1.93865374,827.76702432,0.1147078,-0.17297948
3132,MDG,2023,1,5.88951718,0.77473899,122.01736224,0.136171,0.58735824
3132,MDG,2023,2,9.88119945,1.06589596,222.08774334,0.107154,-0.19121676
3132,MDG,2023,3,10.83990176,0.89520075,68.14225481,0.081736,-0.22867151
3132,MDG,2023,4,-3.46612483,1.00175809,-343.06060163,-0.24597593,-0.54396246
3132,MDG,2024,1,-7.52712428,1.09041695,-1421.00277922,-0.10556112,-1.29852668
3132,MDG,2024,2,-6.79965937,1.03023533,134.13169363,-0.12284238,-0.08468949
3132,MDG,2024,3,-8.53374389,1.02786725,346.61455092,-0.11122648,0.0856545
3132,MDG,2024,4,38.03721742,1.16144016,1305.44789973,0.0314221,1.79508913
3395,MHC,2023,1,-4.06758517,0.48208789,-880.73051359,-0.112482,-4.28166933
3395,MHC,2023,2,6.68066922,0.62607422,1121.85800007,0.096806,-0.7038307
3395,MHC,2023,3,5.07247033,0.66849111,978.45881193,0.14228246,12.99493999
3395,MHC,2023,4,14.71528733,0.69936779,-601.183584,0.048647,1.07655845
3395,MHC,2024,1,5.08560698,0.6374233,150.61589978,0.1258846,0.71414314
3395,MHC,2024,2,13.73450263,0.5450865,-5.74049901,0.03944977,0.38107384
3395,MHC,2024,3,-10.78602415,0.56751128,-224.13827321,-0.05207855,-0.99571957
3395,MHC,2024,4,31.25346584,0.66808201,346.17940772,0.02160719,2.60144644
3401,MIG,2023,1,20.08431791,1.63933141,417.54220166,0.084915,0.01163986
3401,MIG,2023,2,14.42447564,1.52172186,362.91565844,0.10638768,0.42015579
3401,MIG,2023,3,16.13774421,1.59835463,246.2626423,0.100732,-0.4087004
3401,MIG,2023,4,10.37063304,1.39796712,635.22443203,0.1412038,0.04381737
3401,MIG,2024,1,12.52172549,1.67610898,445.97106623,0.14196206,0.01292867
3401,MIG,2024,2,10.15052639,1.43230701,327.62843862,0.13879213,-0.03637006
3401,MIG,2024,3,10.8910015,1.60796019,142.85560963,0.12889332,-0.10519896
3401,MIG,2024,4,12.0094651,1.4987464,464.80703273,0.11326365,-0.02812249
3375,MSB,2023,1,,,,,
3375,MSB,2023,2,,,,,
3375,MSB,2023,3,,,,,
3375,MSB,2023,4,,,,,
3375,MSB,2024,1,,,,,
3375,MSB,2024,2,,,,,
3375,MSB,2024,3,,,,,
3375,MSB,2024,4,,,,,
3800,MSH,2023,1,9.66201234,1.770131,461.57870176,0.18122,-0.60609584
3800,MSH,2023,2,9.71975558,1.58041071,1011.63473024,0.16607267,-0.09284224
3800,MSH,2023,3,13.30127881,1.64141488,682.41465754,0.12949247,-0.47313136
3800,MSH,2023,4,13.25133602,1.96830863,1084.26881326,0.15065612,-0.05559386
3800,MSH,2024,1,13.16358169,2.02031736,697.17966006,0.15332319,0.27198686
3800,MSH,2024,2,12.82048226,1.94777339,1151.44548806,0.15755795,-0.0844647
3800,MSH,2024,3,11.14068682,2.04693644,1734.68181992,0.19905869,1.05379604
3800,MSH,2024,4,8.0919836,1.85858978,2039.06659157,0.23966835,0.78260721
3378,MSN,2023,1,56.35584214,4.66756695,150.95262792,0.081418,-0.0005777
3378,MSN,2023,2,62.88998146,3.12116114,73.95670849,0.05006632,0.07247939
3378,MSN,2023,3,114.6330148,3.50456914,33.80943016,0.030828,0.09500327
3378,MSN,2023,4,228.1197864,3.60410157,35.02130282,0.07094853,0.03846912
3378,MSN,2024,1,333.86998289,3.82073666,72.93320848,0.01156572,0.03316269
3378,MSN,2024,2,162.6609343,3.47293992,332.18829104,0.02481656,0.11079785
3378,MSN,2024,3,70.59557228,3.18823882,463.3868589,0.04666137,0.0809772
3378,MSN,2024,4,44.54582561,2.84892437,456.76658395,0.0703874,0.22447026
3361,MWG,2023,1,29.80714113,3.32970769,14.52779873,0.114447,-0.35815727
3361,MWG,2023,2,37.89647029,2.55108458,11.89417972,0.06628708,-0.25833454
3361,MWG,2023,3,95.39398265,2.85478521,26.47249029,0.029531,-0.23180925
3361,MWG,2023,4,479.11281569,3.43856188,61.6775958,0.00710174,-0.21981792
3361,MWG,2024,1,86.50267027,3.58526799,616.6813765,0.04411395,0.28729817
3361,MWG,2024,2,44.13489063,3.72163375,801.69709745,0.0899419,0.34304142
3361,MWG,2024,3,29.2022592,3.21445751,547.2068154,0.11666229,0.21368839
3361,MWG,2024,4,23.46924278,3.18083883,579.24961886,0.14565941,0.0647395
3362,NAB,2023,1,,,,,
3362,NAB,2023,2,,,,,
3362,NAB,2023,3,,,,,
3362,NAB,2023,4,,,,,
3362,NAB,2024,1,,,,,
3362,NAB,2024,2,,,,,
3362,NAB,2024,3,,,,,
3362,NAB,2024,4,,,,,
4508,NAF,2023,1,10.79490292,0.93855593,211.68943791,0.095603,0.55326121
4508,NAF,2023,2,8.82927503,0.89500248,764.45017912,0.112759,0.0295293
4508,NAF,2023,3,9.61206447,0.91916005,541.11339716,0.108759,0.19260183
4508,NAF,2023,4,10.06373464,1.02770395,223.20242752,0.116826,0.40011474
4508,NAF,2024,1,10.02841317,1.00887588,216.27405929,0.11313441,0.09182549
4508,NAF,2024,2,12.48203751,1.29247629,799.10836973,0.11296882,0.09587183
4508,NAF,2024,3,12.68712313,1.27304515,429.63983663,0.10703049,-0.24196395
4508,NAF,2024,4,12.55637065,1.36346529,371.10348753,0.11788274,-0.3918453
3418,NAV,2023,1,5.35868088,1.1302904,360.33306825,0.223797,0.31800442
3418,NAV,2023,2,5.54468178,1.14626607,323.31394338,0.207273,-0.22257921
3418,NAV,2023,3,6.13159913,1.18591588,1013.31987638,0.200946,0.05888599
3418,NAV,2023,4,6.38657275,1.16920336,942.2086595,0.18868108,-0.12628768
3418,NAV,2024,1,7.06324417,1.27725239,241.23966238,0.17976658,-0.15475373
3418,NAV,2024,2,5.78787716,1.48803662,1146.41809963,0.24014146,0.16840101
3418,NAV,2024,3,7.16829067,1.42219166,306.73882113,0.19301159,0.17250765
3418,NAV,2024,4,7.14810495,1.22675812,697.83987163,0.16876073,0.54792216
3426,NBB,2023,1,107.20126191,0.89479607,2.51131113,0.008337,-0.88562603
3426,NBB,2023,2,137.14574102,1.16226103,4.89792456,0.00846646,1.21835956
3426,NBB,2023,3,132.89383834,1.13165215,3.85002035,0.0085069,-1.00661778
3426,NBB,2023,4,1299.41715806,1.36585886,76.69569546,0.00059851,-0.85179118
3426,NBB,2024,1,291.63124319,1.3713355,-0.50116352,0.00470994,1.5003791
3426,NBB,2024,2,278.12806997,1.29612577,4.00407051,0.00466159,-0.95161612
3426,NBB,2024,3,257.52552844,1.20739749,4.3806283,0.00469221,6.48044149
3426,NBB,2024,4,2841.27304718,1.19912667,-0.27012317,0.00042176,-0.60546597
3433,NCT,2023,1,11.2949688,5.26010085,1727.49299857,0.460426,-0.32375728
3433,NCT,2023,2,10.36792046,4.36066872,1945.16160269,0.464984,-0.087235
3433,NCT,2023,3,10.13025657,5.07100656,2500.97261663,0.4841555,0.20509774
3433,NCT,2023,4,10.51234429,5.25847375,2074.52008202,0.50083447,0.01610457
3433,NCT,2024,1,11.27417819,5.1437207,1905.29149419,0.46554903,0.29696837
3433,NCT,2024,2,12.93840618,5.6318836,2445.71466201,0.48943889,0.27856303
3433,NCT,2024,3,12.24498373,6.19822975,2883.97875155,0.50394471,0.0559735
3433,NCT,2024,4,10.11505675,4.82664634,2947.38455903,0.53730183,0.30382844
3437,NHA,2023,1,452.10688706,2.03073893,16.73589584,0.004499,-0.19010649
3437,NHA,2023,2,441.54225877,1.52760947,2.48154535,0.003463,-0.30436284
3437,NHA,2023,3,679.06805123,1.63579001,1.42950582,0.00241042,-0.56493361
3437,NHA,2023,4,153.86817581,2.09407054,122.50582975,0.01370275,1.59300569
3437,NHA,2024,1,69.1720271,2.66428958,279.81669612,0.03952459,4.78915438
3437,NHA,2024,2,22.4590911,2.28254489,695.74214274,0.10419757,12.53320224
3437,NHA,2024,3,17.72331558,2.12134355,268.62150122,0.12523638,10.22450541
3437,NHA,2024,4,14.95790513,1.87908173,226.23294361,0.13277596,-0.00803844
6199,NHH,2023,1,9.89451719,0.86586312,447.15364276,0.089411,-0.19570554
6199,NHH,2023,2,10.96317662,0.95677068,113.22478013,0.08701584,-0.29326328
6199,NHH,2023,3,14.86161924,1.07536187,225.83977606,0.07240523,-0.39850822
6199,NHH,2023,4,12.87117975,0.90747208,517.17257286,0.07261624,-0.20112101
6199,NHH,2024,1,12.17264589,0.89709538,548.5519497,0.07662345,-0.05045335
6199,NHH,2024,2,8.21691896,0.7676413,467.00239363,0.09455871,0.60240516
6199,NHH,2024,3,8.11007656,0.69046602,76.38243098,0.08548088,0.72797528
6199,NHH,2024,4,9.53267661,0.60476852,88.21445263,0.06359409,0.12253988
3443,NHT,2023,1,5.6001272,0.99585,-23.40744132,0.186277,-0.68018121
3443,NHT,2023,2,6.90024801,1.0486002,42.76012525,0.14081639,-0.72083723
3443,NHT,2023,3,13.81574092,1.04684289,-219.45907997,0.06995712,-0.92860533
3443,NHT,2023,4,537.21543833,1.0264462,220.93019306,-0.07001775,-0.71366703
3443,NHT,2024,1,-389.22880119,1.00662371,-73.49009552,-0.00258647,-0.15207815
3443,NHT,2024,2,144.09749051,0.94170074,146.54527601,0.00658528,0.26931144
3443,NHT,2024,3,13.96674491,0.93105041,503.52647187,0.06924818,7.88850713
3443,NHT,2024,4,11.91395467,0.99269126,362.53503053,0.08289525,-0.20935881
3451,NKG,2023,1,-8.36944124,0.99084043,-187.1419314,-0.110604,-0.8560644
3451,NKG,2023,2,-6.78054905,0.88056216,476.28326106,-0.128508,-0.44454627
3451,NKG,2023,3,-25.65406409,1.21541047,89.8651164,-0.047875,2.28768903
3451,NKG,2023,4,51.12688302,1.10688772,85.26962805,0.02185825,2.83288117
3451,NKG,2024,1,19.31930241,1.11486652,570.15819305,0.05902944,3.11925184
3451,NKG,2024,2,13.07356169,0.93928335,834.23072116,0.07492927,0.03144147
3451,NKG,2024,3,9.71437318,1.03233169,246.31174422,0.080759,1.20355812
3451,NKG,2024,4,8.89381771,0.91093539,58.28880268,0.08021761,0.10104903
3448,NLG,2023,1,25.60750146,1.61035313,17.72937708,0.063843,-0.36154672
3448,NLG,2023,2,21.2104516,1.34766868,314.54127823,0.064317,-0.00101375
3448,NLG,2023,3,24.07719608,1.67480258,172.64603481,0.070032,-0.58175703
3448,NLG,2023,4,30.09778505,1.55416508,753.18299433,0.05265667,-0.15054369
3448,NLG,2024,1,39.38556143,1.69516995,-199.71832237,0.04349151,-0.4580663
3448,NLG,2024,2,35.2783762,1.62249435,376.06359709,0.04583326,-0.77073786
3448,NLG,2024,3,43.095681,1.43571544,-136.11545268,0.03292607,-0.14341363
3448,NLG,2024,4,20.76595034,1.112421,1305.72920018,0.05434824,2.92306865
3456,NNC,2023,1,9.36304568,1.21298787,249.88861346,0.137194,1.73278938
3456,NNC,2023,2,8.47692022,1.06598883,391.34367555,0.13472577,1.6348782
3456,NNC,2023,3,7.82423319,1.16589801,535.16011182,0.153691,1.09003064
3456,NNC,2023,4,9.88027293,0.98368159,493.5376338,0.10252457,1.45399226
3456,NNC,2024,1,11.62287144,1.12480214,257.68512879,0.09929133,0.28250839
3456,NNC,2024,2,10.15666391,1.23355603,919.06570502,0.12758838,1.38553523
3456,NNC,2024,3,10.46377973,1.37411302,738.01910908,0.13589928,0.83099068
3456,NNC,2024,4,10.95874845,1.62976806,941.39562536,0.15743439,0.59293559
12215,NO1,2023,1,5.39342498,0.61439164,43.62956429,0.117213,-0.6748056
12215,NO1,2023,2,7.14989806,0.70407801,58.78329075,0.099205,-0.87115894
12215,NO1,2023,3,35.27798869,0.82869258,157.63650025,0.02379865,-0.86499915
12215,NO1,2023,4,10.36078556,0.56780902,442.85426,0.0552432,0.16358073
12215,NO1,2024,1,7.55385069,0.52629159,254.16735571,0.07076616,3.16875258
12215,NO1,2024,2,8.34135239,0.74999371,356.17671379,0.09252894,7.56077429
12215,NO1,2024,3,6.82970737,0.62566477,198.68546754,0.09430811,1.4494157
12215,NO1,2024,4,9.448327,0.54165844,-57.57374992,0.05788371,-0.99473094
3513,NSC,2023,1,6.36921541,1.07687427,2001.97232573,0.176415,0.03391834
3513,NSC,2023,2,6.37912102,0.97924014,3146.38264716,0.152189,-0.23572119
3513,NSC,2023,3,6.6564502,1.00546766,1579.48440131,0.150694,0.19333899
3513,NSC,2023,4,5.88103206,0.96918367,6025.9524437,0.170559,0.14241119
3513,NSC,2024,1,5.93978058,0.96705284,2017.36847907,0.17161732,0.23170166
3513,NSC,2024,2,6.16669423,1.04449947,3162.65869824,0.16895663,0.13793086
3513,NSC,2024,3,6.20351682,1.06756765,2067.38893624,0.172289,0.08110328
3513,NSC,2024,4,6.76535087,1.03339314,5145.21555107,0.15661609,0.14272133
3515,NT2,2023,1,9.30373765,1.95398677,812.22854301,0.21199,0.35959073
3515,NT2,2023,2,9.55165467,1.50633244,501.06732679,0.1610676,-0.60333289
3515,NT2,2023,3,17.86409982,1.79642257,-429.9312637,0.092214,-1.31272021
3515,NT2,2023,4,12.80931796,1.39760169,834.19607539,0.10571912,2.49615402
3515,NT2,2024,1,59.28084306,1.52764422,-549.3992787,0.0239322,-1.89567383
3515,NT2,2024,2,69.45876574,1.37211387,424.43686743,0.01946443,-0.20174756
3515,NT2,2024,3,23.11339576,1.39582033,153.9021643,0.06016565,1.45089945
3515,NT2,2024,4,61.12167987,1.20948227,259.0104479,0.01944742,-0.61290705
3523,NTL,2023,1,21.56073557,1.29209066,39.14661732,0.06017,-0.85239995
3523,NTL,2023,2,75.41121222,1.36856657,6.12935646,0.01638002,-0.9032395
3523,NTL,2023,3,234.48112188,1.66621154,16.85238427,0.00663,-0.57779611
3523,NTL,2023,4,6.5228498,1.62466852,5952.11234034,0.26777708,38.40867355
3523,NTL,2024,1,9.07348308,2.28589038,86.52519858,0.2879947,1.7430265
3523,NTL,2024,2,2.51526881,1.31987575,10602.76932962,0.68070664,112.19723537
3523,NTL,2024,3,1.98802004,1.04389259,29.31299907,0.59842194,-0.89672493
3523,NTL,2024,4,2.67527645,0.94368126,-290.3734864,0.38513908,-0.97630194
4729,NVL,2023,1,44.30179032,0.96525746,-193.43638948,0.01895,-0.79292946
4729,NVL,2023,2,-45.01958666,0.71196612,-325.50773684,-0.01553568,-0.70921612
4729,NVL,2023,3,-53.24900759,0.87648654,87.43404091,-0.01632096,-0.75769822
4729,NVL,2023,4,49.10859277,0.78164396,844.30345711,0.01287258,-0.44217006
4729,NVL,2024,1,34.87013913,0.57233872,-290.77360656,0.01654188,0.27315323
4729,NVL,2024,2,-3.73265188,0.65483127,-3413.79144772,-0.15109641,-8.90775853
4729,NVL,2024,3,-7.08489693,0.51348466,1599.83394528,-0.06999617,0.59598551
4729,NVL,2024,4,-3.44414404,0.58760187,-1205.23498716,-0.16889596,2.50166103
3532,NVT,2023,1,-68.26223164,3.91232456,-61.69552498,-0.057188,0.41588354
3532,NVT,2023,2,827.59407804,3.21876416,140.75984985,0.00411993,-0.10475982
3532,NVT,2023,3,-69.97553125,3.18597535,-6.44801125,-0.047874,0.11244062
3532,NVT,2023,4,125.86321044,3.25062409,-13.37878528,0.17747972,0.39252312
3532,NVT,2024,1,56.64661387,3.730653,39.71202992,0.06636275,0.3456845
3532,NVT,2024,2,-89.81576498,3.54902469,-111.85127078,-0.03837132,0.16146725
3532,NVT,2024,3,-176.9558299,3.37780109,40.30900419,-0.01895851,0.02194884
3532,NVT,2024,4,-74.3363542,3.49052281,-76.48443086,-0.04587866,-0.03642406
3536,OCB,2023,1,,,,,
3536,OCB,2023,2,,,,,
3536,OCB,2023,3,,,,,
3536,OCB,2023,4,,,,,
3536,OCB,2024,1,,,,,
3536,OCB,2024,2,,,,,
3536,OCB,2024,3,,,,,
3536,OCB,2024,4,,,,,
3539,OGC,2023,1,46.40519363,6.11705453,-10.97260461,0.135907,1.28985119
3539,OGC,2023,2,20.14477149,4.49997162,116.318201,0.233662,-0.02893787
3539,OGC,2023,3,21.48190423,4.19422003,249.25940526,0.2222877,-0.0630527
3539,OGC,2023,4,18.4629234,3.16236093,-3.06817946,0.3216482,-0.29437135
3539,OGC,2024,1,14.73362636,2.8991493,-2.78807441,0.20281674,-0.18454711
3539,OGC,2024,2,17.0705085,2.42011456,17.28035432,0.1415064,0.14563975
3539,OGC,2024,3,41.14427515,2.33160809,95.03056388,0.05708661,0.04726798
3539,OGC,2024,4,9.95826992,1.75354895,299.7111547,0.19449311,0.1461607
3544,OPC,2023,1,11.2451156,1.93361524,453.70898116,0.170779,-0.39776796
3544,OPC,2023,2,10.49487334,1.91977174,575.98916151,0.17973792,0.25189981
3544,OPC,2023,3,10.97230226,1.84720303,496.931641,0.17103642,-0.25501587
3544,OPC,2023,4,12.94284791,1.92476649,382.96578845,0.14999221,0.11119021
3544,OPC,2024,1,12.4566634,1.85870059,498.89047965,0.15532575,0.18920049
3544,OPC,2024,2,13.70403169,1.98609135,343.33303605,0.13703475,-0.24433
3544,OPC,2024,3,15.03578486,1.94083336,354.37572873,0.12622911,-0.21051223
3544,OPC,2024,4,13.70041338,1.80589835,474.88316797,0.13102783,0.05472024
3542,ORS,2023,1,-288.30037164,1.27914034,305.13089731,-0.004525,-0.45711764
3542,ORS,2023,2,19.15125186,1.3275684,245.88056173,0.070994,6.21643797
3542,ORS,2023,3,19.62402458,1.85284254,294.98664253,0.065244,0.00080168
3542,ORS,2023,4,13.37649488,1.73877246,294.98664253,0.09435124,0.33399052
3542,ORS,2024,1,12.65013281,1.19851564,250.39308031,0.08783932,0.10787264
3542,ORS,2024,2,12.64604026,1.27908783,299.37949731,0.09525423,0.45029469
3542,ORS,2024,3,11.2138915,1.2481737,394.16774856,0.10704597,0.59486526
3542,ORS,2024,4,6.49034651,0.67364106,211.196019,0.11743204,0.48886195
3541,PAC,2023,1,9.71006951,1.52885093,563.00444214,0.156881,-0.08263419
3541,PAC,2023,2,10.44817195,1.41763622,710.84135771,0.133404,-0.25749019
3541,PAC,2023,3,11.52725909,1.32620536,453.20823446,0.115502,-0.23970018
3541,PAC,2023,4,12.5051528,1.52532697,751.92407139,0.12327225,0.32773138
3541,PAC,2024,1,17.8935816,2.20346222,598.89457243,0.12653055,-0.12717239
3541,PAC,2024,2,15.9023143,2.02409967,736.48384513,0.12653487,0.06777071
3541,PAC,2024,3,13.22618436,1.78168988,695.05703302,0.13679258,0.0634209
3541,PAC,2024,4,10.9732077,1.43412625,694.3831096,0.13236128,-0.14368015
3548,PAN,2023,1,14.40185193,1.04274453,185.02759556,0.073706,-0.14178889
3548,PAN,2023,2,12.65916437,0.809927,287.81128838,0.06465181,-0.1996081
3548,PAN,2023,3,12.70552823,0.9162237,456.96683386,0.073364,0.03502113
3548,PAN,2023,4,10.96328133,0.92941679,955.00859582,0.17611253,0.11659115
3548,PAN,2024,1,10.2796588,0.95380336,386.45432649,0.09616392,0.43286139
3548,PAN,2024,2,10.29468956,1.03734197,429.65777156,0.10125066,0.27506245
3548,PAN,2024,3,9.017851,1.03744027,863.47477316,0.11757538,0.41909179
3548,PAN,2024,4,7.667731,0.92086976,1135.50483595,0.12354008,0.09564352
3554,PC1,2023,1,22.99583482,1.48639283,54.21825385,0.066255,-0.12086694
3554,PC1,2023,2,26.89684556,1.36100069,-46.57710702,0.05054891,-0.1808917
3554,PC1,2023,3,37.76686906,1.87124391,235.28547334,0.04965662,0.17585685
3554,PC1,2023,4,57.43446254,1.55087407,227.89589208,0.05884257,-0.22741965
3554,PC1,2024,1,44.23950944,1.70170118,259.01040673,0.0393052,0.42553779
3554,PC1,2024,2,22.32582649,1.57618616,511.13910961,0.07173839,1.01632766
3554,PC1,2024,3,17.50248064,1.50789353,513.15723972,0.08867894,0.03486435
3554,PC1,2024,4,15.94762848,1.34934589,171.22807597,0.08818364,0.53536284
3486,PDN,2023,1,19.98201134,5.38426114,2882.58152061,0.288763,0.05160108
3486,PDN,2023,2,16.65245337,4.56586883,4352.19263707,0.283804,-0.02430372
3486,PDN,2023,3,14.51154561,3.84330185,2172.52916404,0.287238,0.21754433
3486,PDN,2023,4,14.4616573,4.2580829,2171.98983112,0.32255608,0.50955488
3486,PDN,2024,1,13.72616946,4.12939379,2294.66271169,0.33190827,0.51797723
